PdfType: central
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.50000E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05 
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 1.03714E-02 1.04136E-02 1.03714E-02 1.04136E-02 1.03714E-02 1.03714E-02 0.00000E+00 0.00000E+00 8.75426E-01 
0.00000E+00 9.48554E-02 1.05433E-01 1.05483E-01 1.05433E-01 1.05483E-01 1.05433E-01 1.05433E-01 9.48554E-02 0.00000E+00 2.64464E+00 
0.00000E+00 2.34619E-01 2.45402E-01 2.45460E-01 2.45401E-01 2.45460E-01 2.45401E-01 2.45402E-01 2.34619E-01 0.00000E+00 5.35555E+00 
0.00000E+00 4.26310E-01 4.37298E-01 4.37364E-01 4.37296E-01 4.37364E-01 4.37296E-01 4.37298E-01 4.26310E-01 0.00000E+00 9.30433E+00 
0.00000E+00 6.77722E-01 6.88913E-01 6.88989E-01 6.88911E-01 6.88989E-01 6.88911E-01 6.88913E-01 6.77722E-01 0.00000E+00 1.48331E+01 
0.00000E+00 9.97568E-01 1.00896E+00 1.00905E+00 1.00896E+00 1.00905E+00 1.00896E+00 1.00896E+00 9.97568E-01 0.00000E+00 2.23295E+01 
0.00000E+00 1.39569E+00 1.40729E+00 1.40739E+00 1.40729E+00 1.40739E+00 1.40729E+00 1.40729E+00 1.39569E+00 0.00000E+00 3.22275E+01 
0.00000E+00 1.76444E+00 1.77620E+00 1.77630E+00 1.77619E+00 1.77630E+00 1.77619E+00 1.77620E+00 1.76444E+00 0.00000E+00 4.18363E+01 
1.08597E-01 1.86909E+00 1.88089E+00 1.88100E+00 1.88089E+00 1.88100E+00 1.88089E+00 1.88089E+00 1.86909E+00 1.08597E-01 4.49722E+01 
7.03554E-01 2.44537E+00 2.45740E+00 2.45752E+00 2.45739E+00 2.45752E+00 2.45739E+00 2.45740E+00 2.44537E+00 7.03554E-01 6.22956E+01 
1.44128E+00 3.16463E+00 3.17688E+00 3.17701E+00 3.17687E+00 3.17701E+00 3.17687E+00 3.17688E+00 3.16463E+00 1.44128E+00 8.40888E+01 
2.34389E+00 4.04898E+00 4.06145E+00 4.06160E+00 4.06145E+00 4.06160E+00 4.06145E+00 4.06145E+00 4.04898E+00 2.34389E+00 1.11142E+02 
3.43613E+00 5.12313E+00 5.13584E+00 5.13600E+00 5.13583E+00 5.13600E+00 5.13583E+00 5.13584E+00 5.12313E+00 3.43613E+00 1.44312E+02 
4.74566E+00 6.41475E+00 6.42769E+00 6.42787E+00 6.42769E+00 6.42787E+00 6.42769E+00 6.42769E+00 6.41475E+00 4.74566E+00 1.84526E+02 
6.30309E+00 7.95444E+00 7.96762E+00 7.96782E+00 7.96761E+00 7.96782E+00 7.96761E+00 7.96762E+00 7.95444E+00 6.30309E+00 2.32766E+02 
8.14221E+00 9.77599E+00 9.78942E+00 9.78963E+00 9.78941E+00 9.78963E+00 9.78941E+00 9.78942E+00 9.77599E+00 8.14221E+00 2.90074E+02 
1.03001E+01 1.19164E+01 1.19301E+01 1.19304E+01 1.19301E+01 1.19304E+01 1.19301E+01 1.19301E+01 1.19164E+01 1.03001E+01 3.57534E+02 
1.28170E+01 1.44162E+01 1.44301E+01 1.44303E+01 1.44301E+01 1.44303E+01 1.44301E+01 1.44301E+01 1.44162E+01 1.28170E+01 4.36270E+02 
1.57368E+01 1.73188E+01 1.73330E+01 1.73333E+01 1.73330E+01 1.73333E+01 1.73330E+01 1.73330E+01 1.73188E+01 1.57368E+01 5.27435E+02 
1.91064E+01 2.06715E+01 2.06859E+01 2.06862E+01 2.06859E+01 2.06862E+01 2.06859E+01 2.06859E+01 2.06715E+01 1.91064E+01 6.32200E+02 
2.29760E+01 2.45242E+01 2.45389E+01 2.45393E+01 2.45389E+01 2.45393E+01 2.45389E+01 2.45389E+01 2.45242E+01 2.29760E+01 7.51743E+02 
2.73988E+01 2.89304E+01 2.89453E+01 2.89457E+01 2.89453E+01 2.89457E+01 2.89453E+01 2.89453E+01 2.89304E+01 2.73988E+01 8.87238E+02 
3.24311E+01 3.39461E+01 3.39613E+01 3.39617E+01 3.39613E+01 3.39617E+01 3.39613E+01 3.39613E+01 3.39461E+01 3.24311E+01 1.03984E+03 
3.81315E+01 3.96301E+01 3.96456E+01 3.96460E+01 3.96456E+01 3.96460E+01 3.96456E+01 3.96456E+01 3.96301E+01 3.81315E+01 1.21069E+03 
4.45612E+01 4.60435E+01 4.60593E+01 4.60598E+01 4.60593E+01 4.60598E+01 4.60593E+01 4.60593E+01 4.60435E+01 4.45612E+01 1.40087E+03 
5.17832E+01 5.32494E+01 5.32655E+01 5.32660E+01 5.32655E+01 5.32660E+01 5.32655E+01 5.32655E+01 5.32494E+01 5.17832E+01 1.61142E+03 
0.00000E+00 0.00000E+00 1.10607E-02 1.11114E-02 1.10607E-02 1.11114E-02 1.10607E-02 1.10607E-02 0.00000E+00 0.00000E+00 8.97691E-01 
0.00000E+00 9.28569E-02 1.04138E-01 1.04198E-01 1.04137E-01 1.04198E-01 1.04137E-01 1.04138E-01 9.28569E-02 0.00000E+00 2.64004E+00 
0.00000E+00 2.28171E-01 2.39670E-01 2.39740E-01 2.39669E-01 2.39740E-01 2.39669E-01 2.39670E-01 2.28171E-01 0.00000E+00 5.28670E+00 
0.00000E+00 4.12279E-01 4.23997E-01 4.24076E-01 4.23994E-01 4.24076E-01 4.23994E-01 4.23997E-01 4.12279E-01 0.00000E+00 9.11265E+00 
0.00000E+00 6.52218E-01 6.64152E-01 6.64243E-01 6.64150E-01 6.64243E-01 6.64150E-01 6.64152E-01 6.52218E-01 0.00000E+00 1.44327E+01 
0.00000E+00 9.55848E-01 9.68000E-01 9.68102E-01 9.67996E-01 9.68102E-01 9.67996E-01 9.68000E-01 9.55848E-01 0.00000E+00 2.16006E+01 
0.00000E+00 1.33204E+00 1.34441E+00 1.34452E+00 1.34440E+00 1.34452E+00 1.34440E+00 1.34441E+00 1.33204E+00 0.00000E+00 3.10093E+01 
0.00000E+00 1.67920E+00 1.69173E+00 1.69186E+00 1.69173E+00 1.69186E+00 1.69173E+00 1.69173E+00 1.67920E+00 0.00000E+00 4.00987E+01 
1.02693E-01 1.77810E+00 1.79069E+00 1.79082E+00 1.79068E+00 1.79082E+00 1.79068E+00 1.79069E+00 1.77810E+00 1.02693E-01 4.30485E+01 
6.63430E-01 2.32091E+00 2.33374E+00 2.33388E+00 2.33373E+00 2.33388E+00 2.33373E+00 2.33374E+00 2.32091E+00 6.63430E-01 5.92927E+01 
1.35530E+00 2.99505E+00 3.00811E+00 3.00827E+00 3.00811E+00 3.00827E+00 3.00811E+00 3.00811E+00 2.99505E+00 1.35530E+00 7.96290E+01 
2.19800E+00 3.82022E+00 3.83352E+00 3.83370E+00 3.83351E+00 3.83370E+00 3.83351E+00 3.83352E+00 3.82022E+00 2.19800E+00 1.04755E+02 
3.21350E+00 4.81835E+00 4.83190E+00 4.83210E+00 4.83189E+00 4.83210E+00 4.83189E+00 4.83190E+00 4.81835E+00 3.21350E+00 1.35423E+02 
4.42624E+00 6.01390E+00 6.02770E+00 6.02792E+00 6.02769E+00 6.02792E+00 6.02769E+00 6.02770E+00 6.01390E+00 4.42624E+00 1.72440E+02 
5.86318E+00 7.43382E+00 7.44787E+00 7.44811E+00 7.44786E+00 7.44811E+00 7.44786E+00 7.44787E+00 7.43382E+00 5.86318E+00 2.16656E+02 
7.55395E+00 9.10773E+00 9.12204E+00 9.12230E+00 9.12203E+00 9.12230E+00 9.12203E+00 9.12204E+00 9.10773E+00 7.55395E+00 2.68965E+02 
9.53091E+00 1.10680E+01 1.10826E+01 1.10828E+01 1.10825E+01 1.10828E+01 1.10825E+01 1.10826E+01 1.10680E+01 9.53091E+00 3.30291E+02 
1.18291E+01 1.33496E+01 1.33645E+01 1.33648E+01 1.33645E+01 1.33648E+01 1.33645E+01 1.33645E+01 1.33496E+01 1.18291E+01 4.01586E+02 
1.44865E+01 1.59905E+01 1.60056E+01 1.60060E+01 1.60056E+01 1.60060E+01 1.60056E+01 1.60056E+01 1.59905E+01 1.44865E+01 4.83817E+02 
1.75433E+01 1.90311E+01 1.90465E+01 1.90469E+01 1.90465E+01 1.90469E+01 1.90465E+01 1.90465E+01 1.90311E+01 1.75433E+01 5.77956E+02 
2.10427E+01 2.25144E+01 2.25300E+01 2.25304E+01 2.25300E+01 2.25304E+01 2.25300E+01 2.25300E+01 2.25144E+01 2.10427E+01 6.84978E+02 
2.50301E+01 2.64857E+01 2.65017E+01 2.65021E+01 2.65017E+01 2.65021E+01 2.65017E+01 2.65017E+01 2.64857E+01 2.50301E+01 8.05839E+02 
2.95530E+01 3.09928E+01 3.10090E+01 3.10095E+01 3.10090E+01 3.10095E+01 3.10090E+01 3.10090E+01 3.09928E+01 2.95530E+01 9.41478E+02 
3.46611E+01 3.60851E+01 3.61017E+01 3.61022E+01 3.61016E+01 3.61022E+01 3.61016E+01 3.61017E+01 3.60851E+01 3.46611E+01 1.09280E+03 
4.04056E+01 4.18140E+01 4.18308E+01 4.18314E+01 4.18308E+01 4.18314E+01 4.18308E+01 4.18308E+01 4.18140E+01 4.04056E+01 1.26066E+03 
4.68390E+01 4.82319E+01 4.82491E+01 4.82496E+01 4.82490E+01 4.82496E+01 4.82490E+01 4.82491E+01 4.82319E+01 4.68390E+01 1.44586E+03 
0.00000E+00 0.00000E+00 1.17958E-02 1.18569E-02 1.17958E-02 1.18569E-02 1.17958E-02 1.17958E-02 0.00000E+00 0.00000E+00 9.20522E-01 
0.00000E+00 9.08568E-02 1.02887E-01 1.02959E-01 1.02886E-01 1.02959E-01 1.02886E-01 1.02887E-01 9.08568E-02 0.00000E+00 2.63570E+00 
0.00000E+00 2.21800E-01 2.34063E-01 2.34147E-01 2.34061E-01 2.34147E-01 2.34061E-01 2.34063E-01 2.21800E-01 0.00000E+00 5.21825E+00 
0.00000E+00 3.98534E-01 4.11030E-01 4.11125E-01 4.11027E-01 4.11125E-01 4.11027E-01 4.11030E-01 3.98534E-01 0.00000E+00 8.92284E+00 
0.00000E+00 6.27396E-01 6.40123E-01 6.40232E-01 6.40120E-01 6.40232E-01 6.40120E-01 6.40123E-01 6.27396E-01 0.00000E+00 1.40383E+01 
0.00000E+00 9.15461E-01 9.28419E-01 9.28541E-01 9.28415E-01 9.28541E-01 9.28415E-01 9.28419E-01 9.15461E-01 0.00000E+00 2.08865E+01 
0.00000E+00 1.27070E+00 1.28389E+00 1.28403E+00 1.28389E+00 1.28403E+00 1.28389E+00 1.28389E+00 1.27070E+00 0.00000E+00 2.98220E+01 
0.00000E+00 1.59731E+00 1.61068E+00 1.61083E+00 1.61068E+00 1.61083E+00 1.61068E+00 1.61068E+00 1.59731E+00 0.00000E+00 3.84119E+01 
9.70369E-02 1.69072E+00 1.70414E+00 1.70429E+00 1.70413E+00 1.70429E+00 1.70413E+00 1.70414E+00 1.69072E+00 9.70369E-02 4.11841E+01 
6.25117E-01 2.20159E+00 2.21526E+00 2.21543E+00 2.21526E+00 2.21543E+00 2.21526E+00 2.21526E+00 2.20159E+00 6.25117E-01 5.64016E+01 
1.27346E+00 2.83292E+00 2.84685E+00 2.84704E+00 2.84684E+00 2.84704E+00 2.84684E+00 2.84685E+00 2.83292E+00 1.27346E+00 7.53587E+01 
2.05959E+00 3.60221E+00 3.61640E+00 3.61661E+00 3.61639E+00 3.61661E+00 3.61639E+00 3.61640E+00 3.60221E+00 2.05959E+00 9.86696E+01 
3.00291E+00 4.52888E+00 4.54332E+00 4.54355E+00 4.54331E+00 4.54355E+00 4.54331E+00 4.54332E+00 4.52888E+00 3.00291E+00 1.26992E+02 
4.12501E+00 5.63448E+00 5.64919E+00 5.64944E+00 5.64918E+00 5.64944E+00 5.64918E+00 5.64919E+00 5.63448E+00 4.12501E+00 1.61024E+02 
5.44954E+00 6.94267E+00 6.95765E+00 6.95793E+00 6.95764E+00 6.95793E+00 6.95764E+00 6.95765E+00 6.94267E+00 5.44954E+00 2.01501E+02 
7.00241E+00 8.47936E+00 8.49462E+00 8.49492E+00 8.49460E+00 8.49492E+00 8.49460E+00 8.49462E+00 8.47936E+00 7.00241E+00 2.49184E+02 
